Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
vacuolar transport (GO:0007034),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,TMEM50B
regulation of neutrophil chemotaxis (GO:0090022),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,DAPK2
positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,HSF4
positive regulation of interleukin-1 secretion (GO:0050716),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,NLRP7
coenzyme biosynthetic process (GO:0009108),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,PPCDC
negative regulation of epithelial cell apoptotic process (GO:1904036),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,PDPK1
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,CNOT9
MyD88-dependent toll-like receptor signaling pathway (GO:0002755),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,BTK
semaphorin-plexin signaling pathway (GO:0071526),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,NRP1
skeletal muscle organ development (GO:0060538),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,SIX1
respiratory system development (GO:0060541),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,SMCHD1
striated muscle tissue development (GO:0014706),1/29,0.7743049289744676,1,0,0,0.689655172413793,0.17640656406412805,SIX1
mRNA export from nucleus (GO:0006406),4/105,0.7763456159434972,1,0,0,0.761904761904762,0.192881886919067,NXF2;NUP210;NUP50;NUP62
regulation of secretion by cell (GO:1903530),2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,DNAJC1;CPLX3
ribosome assembly (GO:0042255),2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,MTERF4;BRIX1
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,TRADD;PYDC2
protein import (GO:0017038),2/56,0.7771517166186133,1,0,0,0.7142857142857142,0.180085491565519,NUP50;NUP62
epidermis development (GO:0008544),3/81,0.7771926567464108,1,0,0,0.7407407407407407,0.18671630360614933,ATP2C1;DLL1;POU2F3
negative regulation of cell death (GO:0060548),3/81,0.7771926567464108,1,0,0,0.7407407407407407,0.18671630360614933,NUP62;AGR2;PDE8A
sensory perception of sound (GO:0007605),3/81,0.7771926567464108,1,0,0,0.7407407407407407,0.18671630360614933,COL2A1;CEACAM16;MARVELD2
positive regulation of protein catabolic process (GO:0045732),3/81,0.7771926567464108,1,0,0,0.7407407407407407,0.18671630360614933,WWP1;ATG7;TRIM32
protein autophosphorylation (GO:0046777),7/175,0.7776256494974995,1,0,0,0.7999999999999999,0.20120803273201993,EPHA4;PDPK1;GRAP2;DAPK2;EIF2AK1;BTK;ATR
transcription from RNA polymerase II promoter (GO:0006366),21/485,0.782261577058012,1,0,0,0.8659793814432989,0.21265517665534756,NOTCH3;WWTR1;GTF2A2;POU1F1;TAF10;RORC;GLIS3;PHAX;GTF2H3;MED15;GTF2F2;BACH2;ELL3;NR6A1;MED30;IRF3;ERCC3;TRPS1;CDK1;POLR2F;HIVEP2
positive regulation of transcription from RNA polymerase II promoter (GO:0045944),38/848,0.782515992684663,1,0,0,0.8962264150943395,0.21979138952731936,NOTCH3;GTF2A2;CSRNP3;SETD3;ZNF350;HDAC3;CRTC1;AKAP8L;RORC;GLIS3;SIX1;PIK3R1;BRCA1;DUX4;DLL1;DCAF6;GPER1;CCNL2;NKX2-5;KDM6B;WWTR1;SREBF1;MYOCD;POU1F1;EBF1;ZNF76;GTF2F2;POU2F3;ELL3;RAX2;IRF3;ERCC3;LHX3;TLR9;NANOG;LMX1B;PAXBP1;CCDC62
"DNA-templated transcription, termination (GO:0006353)",4/106,0.7826130830889017,1,0,0,0.7547169811320754,0.1849938504751301,ERCC3;MTERF2;POLR2F;GTF2H3
regulation of anatomical structure morphogenesis (GO:0022603),3/82,0.7842396846897038,1,0,0,0.7317073170731706,0.17783457445402553,POGLUT1;DLL1;CLASP2
positive regulation of protein secretion (GO:0050714),3/82,0.7842396846897038,1,0,0,0.7317073170731706,0.17783457445402553,GPER1;CLEC6A;HLA-E
"retrograde transport, endosome to Golgi (GO:0042147)",3/82,0.7842396846897038,1,0,0,0.7317073170731706,0.17783457445402553,EHD3;HEATR5A;STX6
C-terminal protein amino acid modification (GO:0018410),3/82,0.7842396846897038,1,0,0,0.7317073170731706,0.17783457445402553,GP2;LYPD2;ATG7
cellular respiration (GO:0045333),2/57,0.7854924470082494,1,0,0,0.7017543859649122,0.16943469252891025,MTFR1;ETFB
protein homotetramerization (GO:0051289),2/57,0.7854924470082494,1,0,0,0.7017543859649122,0.16943469252891025,ACACB;CBR4
response to retinoic acid (GO:0032526),2/57,0.7854924470082494,1,0,0,0.7017543859649122,0.16943469252891025,FZD4;FZD10
ribosomal large subunit assembly (GO:0000027),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,BRIX1
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,PPP3CC
negative regulation of stress-activated MAPK cascade (GO:0032873),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,HDAC3
regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,SRPX2
beta-catenin-TCF complex assembly (GO:1904837),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,RUVBL1
hippo signaling (GO:0035329),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,WWTR1
acylglycerol catabolic process (GO:0046464),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,APOA5
cellular response to drug (GO:0035690),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,KCNE2
activation of protein kinase B activity (GO:0032148),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,PDPK1
cyclic purine nucleotide metabolic process (GO:0052652),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,GUCY1B2
regulation of cell adhesion mediated by integrin (GO:0033628),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,CYP1B1
MyD88-independent toll-like receptor signaling pathway (GO:0002756),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,IRF3
positive regulation of cation channel activity (GO:2001259),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,CASQ1
phosphatidylinositol 3-kinase signaling (GO:0014065),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,PIK3R1
artery morphogenesis (GO:0048844),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,NRP1
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,PPP3CC
regulation of blood coagulation (GO:0030193),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,FAP
positive regulation of B cell proliferation (GO:0030890),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,TLR9
CENP-A containing nucleosome assembly (GO:0034080),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,RUVBL1
CENP-A containing chromatin organization (GO:0061641),1/30,0.785605993701368,1,0,0,0.6666666666666666,0.16086659500936684,RUVBL1
regulation of intracellular signal transduction (GO:1902531),18/422,0.7887228411543117,1,0,0,0.8530805687203792,0.2024703968139338,GDF10;RMI2;SETD9;RFC2;PDPK1;DAPK2;TAF10;BRCA1;PKHD1;SBK2;RRAS;NLRP7;ERCC4;KAT6A;CSNK2B;ARHGDIB;MDM4;ATR
negative regulation of nucleic acid-templated transcription (GO:1903507),19/444,0.7894376191303879,1,0,0,0.8558558558558558,0.20235381843731465,CREBZF;ATF7IP;HEXIM2;ZNF350;HDAC3;ZHX3;MSX2;WWP1;UBP1;BRCA1;RIPPLY1;DMBX1;ERN2;CCDC85B;DEAF1;KAT6A;LRRFIP1;NKX2-5;ZNF423
positive regulation of ERK1 and ERK2 cascade (GO:0070374),8/201,0.7925273344506804,1,0,0,0.7960199004975124,0.18509714022296506,CCL14;EPHA4;NRP1;GPER1;PDGFA;OPRM1;PDE8A;RASGRP1
response to lipopolysaccharide (GO:0032496),6/155,0.7928910635542,1,0,0,0.7741935483870968,0.1796666627233374,TRIM6;NLRP7;NFKBIL1;TNFRSF8;STAP1;TRIB1
negative regulation of gene expression (GO:0010629),27/618,0.7929711018136918,1,0,0,0.8737864077669902,0.20269092198771083,CREBZF;GRB7;ZNF350;HDAC3;UBP1;BRCA1;DMBX1;PTBP1;TRIM6;CCDC85B;DEAF1;GPER1;LRRFIP1;NKX2-5;ZNF423;ATF7IP;HEXIM2;ZHX3;MSX2;WWP1;MEX3D;PARP9;RIPPLY1;ERN2;SHQ1;KAT6A;CNOT9
phospholipid transport (GO:0015914),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,CPTP;APOA5
receptor metabolic process (GO:0043112),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,EHD3;LDLRAP1
tRNA modification (GO:0006400),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,TRMT13;FTSJ1
integrin-mediated signaling pathway (GO:0007229),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,NRP1;ILK
positive regulation of cell morphogenesis involved in differentiation (GO:0010770),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,NRP1;DOCK5
post-Golgi vesicle-mediated transport (GO:0006892),2/58,0.7935572729047958,1,0,0,0.689655172413793,0.15946866485970154,EXOC5;CCDC22
monocarboxylic acid metabolic process (GO:0032787),4/108,0.7947283904475327,1,0,0,0.7407407407407407,0.1701887925469081,MCCC1;ALKBH7;SLC16A3;ACACB
negative regulation of cell-cell adhesion (GO:0022408),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,MAD2L2
positive regulation of ubiquitin-protein transferase activity (GO:0051443),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,UBE2S
negative regulation of blood vessel endothelial cell migration (GO:0043537),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,CSNK2B
regulation of glucose import (GO:0046324),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PIK3R1
organelle transport along microtubule (GO:0072384),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,UXT
renal water homeostasis (GO:0003091),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PRKAR1B
skeletal system morphogenesis (GO:0048705),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,SIX1
regulation of protein export from nucleus (GO:0046825),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,AKAP8L
anterograde axonal transport (GO:0008089),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,MGARP
positive regulation of viral genome replication (GO:0045070),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,TOP2A
regulation of protein autophosphorylation (GO:0031952),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PDGFA
cofactor biosynthetic process (GO:0051188),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,PPCDC
positive regulation of interleukin-1 beta production (GO:0032731),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,NLRP7
nucleobase-containing small molecule interconversion (GO:0015949),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,GSR
regulation of cytokine secretion (GO:0050707),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,CLEC6A
protein destabilization (GO:0031648),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,GSN
proton transport (GO:0015992),1/31,0.7963417210162199,1,0,0,0.6451612903225806,0.1469205725810339,ATP6V1C1
positive regulation of supramolecular fiber organization (GO:1902905),3/84,0.7977804363560652,1,0,0,0.7142857142857142,0.16137275842992269,CTTN;CAV3;PSEN1
protein modification process (GO:0036211),3/84,0.7977804363560652,1,0,0,0.7142857142857142,0.16137275842992269,SERP1;UBE2S;ATG7
regulation of cell cycle G2/M phase transition (GO:1902749),3/84,0.7977804363560652,1,0,0,0.7142857142857142,0.16137275842992269,CDK3;CDK1;HAUS3
cellular response to molecule of bacterial origin (GO:0071219),3/84,0.7977804363560652,1,0,0,0.7142857142857142,0.16137275842992269,NLRP7;NFKBIL1;STAP1
negative regulation of cellular process (GO:0048523),23/534,0.7988486889896014,1,0,0,0.8614232209737828,0.1934616371736454,APOBEC3C;MYOCD;POU1F1;TES;CAV3;OPRM1;ING1;DUX4;DLL1;PKHD1;CCDC85B;SERTAD2;RPS6KA2;GPER1;CSNK2B;ARHGDIB;NUP62;AGR2;CYP1B1;TNFRSF8;MDM4;PDE8A;ENPP7
regulation of Wnt signaling pathway (GO:0030111),4/109,0.8005792983505415,1,0,0,0.7339449541284404,0.1632438094873767,ANKRD10;RSPO3;PSEN1;CXXC4
positive regulation of cytosolic calcium ion concentration (GO:0007204),5/133,0.8006749703651704,1,0,0,0.7518796992481203,0.1671430030702634,CAV3;PLCZ1;GPER1;CACNA1A;DRD1
renal system development (GO:0072001),2/59,0.8013529002820844,1,0,0,0.6779661016949152,0.15013820630777816,PKHD1;SIX1
mitotic cytokinesis (GO:0000281),2/59,0.8013529002820844,1,0,0,0.6779661016949152,0.15013820630777816,JTB;UNC119
macroautophagy (GO:0016236),4/110,0.8062945339593786,1,0,0,0.7272727272727272,0.1565863101665403,MTMR14;CSNK2B;ATG13;ATG7
cellular response to insulin stimulus (GO:0032869),4/110,0.8062945339593786,1,0,0,0.7272727272727272,0.1565863101665403,PDPK1;PIK3R1;ATP6V1D;ATP6V1C1
negative regulation of calcium ion transmembrane transporter activity (GO:1901020),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,TLR9
cellular response to amino acid stimulus (GO:0071230),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,UBR1
positive regulation of dendrite development (GO:1900006),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,PSEN1
central nervous system neuron differentiation (GO:0021953),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,ZC4H2
chromatin remodeling at centromere (GO:0031055),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,RUVBL1
cyclic-nucleotide-mediated signaling (GO:0019935),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,GUCY1B2
negative regulation of receptor activity (GO:2000272),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,SOCS4
positive regulation of TOR signaling (GO:0032008),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,HDAC3
mitochondrial transmembrane transport (GO:1990542),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,ACACB
endodermal cell differentiation (GO:0035987),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,FN1
regulation of cell-cell adhesion (GO:0022407),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,SIRPB1
G2 DNA damage checkpoint (GO:0031572),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,BRCA1
positive regulation of telomere maintenance (GO:0032206),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,MAP3K4
aminoglycan catabolic process (GO:0006026),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,CHIA
vasculogenesis (GO:0001570),1/32,0.806540365201665,1,0,0,0.625,0.13437583301390715,NKX2-5
nucleosome assembly (GO:0006334),2/60,0.8088860547790443,1,0,0,0.6666666666666666,0.14139814589399213,HIRA;ASF1A
membrane lipid biosynthetic process (GO:0046467),2/60,0.8088860547790443,1,0,0,0.6666666666666666,0.14139814589399213,SAMD8;ST8SIA6
toll-like receptor signaling pathway (GO:0002224),3/86,0.8106028254070419,1,0,0,0.6976744186046511,0.14649563666446674,TLR9;BTK;BCL10
regulation of peptidyl-serine phosphorylation (GO:0033135),3/86,0.8106028254070419,1,0,0,0.6976744186046511,0.14649563666446674,MAD2L2;TRIM6;CNOT9
mitochondrial transport (GO:0006839),5/135,0.8109917200733027,1,0,0,0.7407407407407407,0.15518328477497187,DNAJC19;GRPEL1;PAM16;SLC25A32;MGARP
"regulation of transcription, DNA-templated (GO:0006355)",73/1598,0.8112098988824289,1,0,0,0.9136420525657071,0.1911599045336612,CREBZF;GTF2H2C;RHOXF1;SETD3;RORC;ILK;UBP1;SIX1;BRCA1;DACH2;BACH2;PHF8;UXT;DMBX1;ING2;ZNF728;RUVBL1;NUP62;LRRFIP1;ZNF600;ZNF565;ZFP37;SREBF1;ZNF19;MYOCD;POU1F1;ZHX3;MSX2;PARP9;RIPPLY1;ERN2;ETV3L;KAT6A;ZNF317;MAPRE3;LMX1B;CASZ1;PCNA;ZNF350;HDAC3;ZNF2;PSEN1;BCL10;BARX1;TCEAL8;HIRA;MED30;CCDC85B;DEAF1;HSF4;ZNF286B;ZNF789;GPBP1L1;HIVEP2;ZNF423;NKX2-5;ATF7IP;HEXIM2;WWTR1;FOXB1;FZD4;ZNF76;WWP1;TRERF1;POU2F3;MAD2L2;ZNF33A;NR6A1;LHX3;LHX2;NANOG;SP8;RCOR2
cellular response to oxygen-containing compound (GO:1901701),11/274,0.8122111565206551,1,0,0,0.802919708029197,0.16700322658038597,GNG2;FZD4;NLRP7;NFKBIL1;GPER1;MPV17L;RORC;STAP1;FZD10;DRD1;CCDC62
negative regulation of MAP kinase activity (GO:0043407),2/61,0.8161634632362453,1,0,0,0.6557377049180327,0.1332069649091696,CAV3;DUSP16
positive regulation of cellular amide metabolic process (GO:0034250),2/61,0.8161634632362453,1,0,0,0.6557377049180327,0.1332069649091696,EPHA4;UPF3A
glycogen metabolic process (GO:0005977),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,GYS1
axonemal dynein complex assembly (GO:0070286),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,DNAI1
positive regulation of cell-cell adhesion (GO:0022409),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,SIRPB1
negative regulation of neurogenesis (GO:0050768),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,DLL1
entry into host cell (GO:0030260),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,WWP1
negative regulation of mitochondrion organization (GO:0010823),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,MPV17L
stem cell differentiation (GO:0048863),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,ELL3
positive regulation of calcium ion transport (GO:0051928),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,FFAR1
positive regulation of cell-matrix adhesion (GO:0001954),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,NRP1
intra-Golgi vesicle-mediated transport (GO:0006891),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,COG5
embryonic organ morphogenesis (GO:0048562),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,SIX1
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,EXOSC6
regulation of phosphatidylinositol 3-kinase activity (GO:0043551),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,PIK3R1
regulation of interleukin-12 production (GO:0032655),1/33,0.8162287694193023,1,0,0,0.6060606060606061,0.12306703553305594,TLR9
positive regulation of cellular component biogenesis (GO:0044089),3/87,0.8167521653641692,1,0,0,0.689655172413793,0.13959970848873965,SRPX2;SLITRK2;ATR
phosphatidylinositol metabolic process (GO:0046488),4/112,0.8173248241169633,1,0,0,0.7142857142857142,0.14408477257015773,RUFY1;MTMR14;PLBD1;PIK3R1
regulation of mitotic cell cycle phase transition (GO:1901990),7/184,0.8190265473514379,1,0,0,0.7608695652173914,0.15189907273273576,PSMA6;ERCC3;PSME3;CDK3;PSME1;CDK1;HAUS3
positive regulation of macromolecule metabolic process (GO:0010604),11/276,0.8193212421558144,1,0,0,0.7971014492753622,0.1588456075843277,ATAD1;GSN;RHOXF1;GPER1;FN1;TLR9;AGR2;STAP1;ALOX12B;BRCA1;DRD1
regulation of transcription from RNA polymerase II promoter (GO:0006357),67/1478,0.8200207438366136,1,0,0,0.9066305818673883,0.17989875497564062,GTF2H2C;CSRNP3;SETD3;CRTC1;AKAP8L;RORC;UBP1;SIX1;BRCA1;DUX4;DCAF6;UXT;GPER1;TRPS1;RUVBL1;CCNL2;LRRFIP1;KDM6B;SREBF1;MYOCD;POU1F1;ZHX3;MSX2;EBF1;PARP9;RIPPLY1;ETV3L;IRF3;TLR9;LMX1B;GTF2A2;ZNF350;HDAC3;GLIS3;PIK3R1;PSEN1;BARX1;DLL1;TCEAL8;HIRA;DEAF1;HSF4;NKX2-5;E2F6;IRX1;GDF10;HEXIM2;WWTR1;FOXB1;SLC33A1;RITA1;ZNF76;GTF2H3;TRERF1;POU2F3;ELL3;RAX2;MAD2L2;NR6A1;ERCC3;LHX3;NANOG;MDM4;SP8;PAXBP1;RCOR2;CCDC62
gene expression (GO:0010467),17/411,0.8218705718362436,1,0,0,0.827250608272506,0.16228369711320814,MRPS17;CREBZF;NUP210;MRPS33;RPS6;RPS3A;TSPAN33;GSPT2;MRPS6;YARS2;NXF2;RPS15A;DHX35;NUP50;NUP62;POLR2F;STUB1
positive regulation of kinase activity (GO:0033674),4/113,0.8226434279131911,1,0,0,0.7079646017699115,0.13821765033879096,EPHA4;MMD;JTB;MAPRE3
regulation of stem cell differentiation (GO:2000736),3/88,0.8227310669841436,1,0,0,0.6818181818181818,0.1330403886090264,PSMA6;PSME3;PSME1
negative regulation of translation (GO:0017148),3/88,0.8227310669841436,1,0,0,0.6818181818181818,0.1330403886090264,GRB7;MEX3D;CNOT9
negative regulation of transcription from RNA polymerase II promoter (GO:0000122),24/565,0.8230725514197683,1,0,0,0.8495575221238938,0.16541813298430433,IRX1;HEXIM2;ZNF350;HDAC3;ZHX3;MSX2;RORC;GLIS3;RITA1;PSEN1;PARP9;RIPPLY1;UXT;MAD2L2;DNAJB1;NR6A1;DEAF1;TRPS1;MDM4;LRRFIP1;NKX2-5;PAXBP1;E2F6;RCOR2
diterpenoid metabolic process (GO:0016101),2/62,0.8231918367006723,1,0,0,0.6451612903225806,0.12552645874570276,AKR1B10;RHO
regulation of actin filament-based process (GO:0032970),2/62,0.8231918367006723,1,0,0,0.6451612903225806,0.12552645874570276,PDGFA;FZD10
establishment of protein localization to organelle (GO:0072594),2/62,0.8231918367006723,1,0,0,0.6451612903225806,0.12552645874570276,NUP50;NUP62
regulation of T cell proliferation (GO:0042129),2/62,0.8231918367006723,1,0,0,0.6451612903225806,0.12552645874570276,TNFSF18;HLA-DMB
cellular response to cytokine stimulus (GO:0071345),19/456,0.8242479819232588,1,0,0,0.8333333333333333,0.16106987117726593,CCL14;LRRC15;IFNA1;USP10;FN1;RORC;PIK3R1;BRCA1;OPRM1;LRRC66;IFNA8;CSF2RA;TRIM6;IFNL2;NLRP7;GPER1;NANOG;CRLF1;SOCS4
epithelial tube morphogenesis (GO:0060562),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,CSNK2B
regulation of double-strand break repair (GO:2000779),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,ZNF365
regulation of interleukin-8 production (GO:0032677),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,TLR9
positive regulation of leukocyte migration (GO:0002687),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,TNFSF18
ncRNA metabolic process (GO:0034660),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,MEPCE
keratan sulfate metabolic process (GO:0042339),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,PRELP
positive regulation of exocytosis (GO:0045921),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,CLASP2
response to peptide (GO:1901652),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,CACNA1A
positive regulation of DNA binding (GO:0043388),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,TRIM6
bone development (GO:0060348),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,VKORC1
ventricular cardiac muscle tissue morphogenesis (GO:0055010),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,NKX2-5
negative regulation of endothelial cell migration (GO:0010596),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,CSNK2B
macromolecule catabolic process (GO:0009057),1/34,0.8254324369271197,1,0,0,0.588235294117647,0.11285168470716885,PRSS16
response to cytokine (GO:0034097),5/138,0.8256627743834776,1,0,0,0.7246376811594203,0.13881800889973492,TMEM102;XAF1;TRIM32;TIMP4;DDOST
positive regulation of intracellular signal transduction (GO:1902533),20/479,0.8269016708800515,1,0,0,0.8350730688935282,0.15872191198374538,EPHA4;HDAC3;GOLT1B;TRADD;CARD9;PDGFA;ILK;FRS2;ALOX12B;BCL10;PIK3R1;ATP2C1;FAM110C;CLEC6A;GPER1;NUP62;TLR9;CCDC22;LACRT;TRIM32
synapse assembly (GO:0007416),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,FARP1;DRD1
kidney development (GO:0001822),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,PKHD1;SIX1
vesicle coating (GO:0006901),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,TRAPPC6A;CTSC
COPII vesicle coating (GO:0048208),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,TRAPPC6A;CTSC
carbohydrate homeostasis (GO:0033500),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,CAV3;RPS6
"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,TRAPPC6A;CTSC
regulation of proteolysis (GO:0030162),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,DNAJC1;TRIM32
ribosomal large subunit biogenesis (GO:0042273),2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,BRIX1;RRP15
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",2/63,0.8299778549215587,1,0,0,0.6349206349206349,0.1183214345173536,EXOSC6;CNOT9
neuron differentiation (GO:0030182),5/139,0.8303434515247903,1,0,0,0.7194244604316546,0.13375242213240954,ERCC3;FZD4;UNC119;FZD10;LMX1B
antigen receptor-mediated signaling pathway (GO:0050851),10/257,0.8325414497299947,1,0,0,0.7782101167315175,0.14262433377551237,RFTN2;PSMA6;PDPK1;PSME3;GRAP2;BTK;PSME1;PIK3R1;BCL10;HLA-DQB2
negative regulation of cell growth (GO:0030308),4/115,0.832896768257819,1,0,0,0.6956521739130435,0.12719691976114322,EPHA4;CCDC85B;SERTAD2;ING1
cellular response to oxidative stress (GO:0034599),4/115,0.832896768257819,1,0,0,0.6956521739130435,0.12719691976114322,PYROXD1;MPV17L;GSR;PRDX6
